graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask
0,164,141,0,True,False,False
0,141,152,0,True,False,False
0,152,141,0,True,False,False
0,59,102,0,True,False,False
0,102,59,0,True,False,False
0,59,68,0,True,False,False
0,68,59,0,True,False,False
0,59,64,0,True,False,False
0,64,59,0,True,False,False
0,59,28,0,True,False,False
0,28,59,0,True,False,False
0,36,152,0,True,False,False
0,152,36,0,True,False,False
0,24,36,0,True,False,False
0,36,24,0,True,False,False
0,24,203,0,True,False,False
0,203,24,0,True,False,False
0,114,24,0,True,False,False
0,24,114,0,True,False,False
0,8,49,0,True,False,False
0,49,8,0,True,False,False
0,8,96,0,True,False,False
0,96,8,0,True,False,False
0,8,35,0,True,False,False
0,35,8,0,True,False,False
0,8,190,0,True,False,False
0,190,8,0,True,False,False
0,167,155,0,False,True,False
0,155,167,0,False,True,False
0,138,88,0,False,True,False
0,88,138,0,False,True,False
0,190,138,0,False,True,False
0,138,190,0,False,True,False
0,150,138,0,False,True,False
0,138,150,0,False,True,False
0,138,42,0,False,True,False
0,42,138,0,False,True,False
0,64,225,0,False,True,False
0,225,64,0,False,True,False
0,64,28,0,False,True,False
0,28,64,0,False,True,False
0,33,125,0,False,True,False
0,125,33,0,False,True,False
0,33,41,0,False,True,False
0,41,33,0,False,True,False
0,33,214,0,False,True,False
0,214,33,0,False,True,False
0,177,88,0,False,True,False
0,88,177,0,False,True,False
0,177,225,0,False,True,False
0,225,177,0,False,True,False
0,190,177,0,False,True,False
0,177,190,0,False,True,False
0,225,151,0,False,True,False
0,151,225,0,False,True,False
0,225,4,0,False,True,False
0,4,225,0,False,True,False
0,225,88,0,False,True,False
0,88,225,0,False,True,False
0,225,79,0,False,True,False
0,79,225,0,False,True,False
0,225,175,0,False,True,False
0,175,225,0,False,True,False
0,225,144,0,False,True,False
0,144,225,0,False,True,False
0,225,230,0,False,True,False
0,230,225,0,False,True,False
0,190,151,0,False,True,False
0,151,190,0,False,True,False
0,190,157,0,False,True,False
0,157,190,0,False,True,False
0,190,28,0,False,True,False
0,28,190,0,False,True,False
0,79,88,0,False,True,False
0,88,79,0,False,True,False
0,79,109,0,False,True,False
0,109,79,0,False,True,False
0,89,195,0,False,True,False
0,195,89,0,False,True,False
0,164,89,0,False,True,False
0,89,164,0,False,True,False
0,89,111,0,False,True,False
0,111,89,0,False,True,False
0,164,203,0,False,True,False
0,203,164,0,False,True,False
0,215,63,0,False,True,False
0,63,215,0,False,True,False
0,88,130,0,False,True,False
0,130,88,0,False,True,False
0,130,109,0,False,True,False
0,109,130,0,False,True,False
0,150,130,0,False,True,False
0,130,150,0,False,True,False
0,130,42,0,False,True,False
0,42,130,0,False,True,False
0,193,207,0,False,True,False
0,207,193,0,False,True,False
0,35,150,0,False,True,False
0,150,35,0,False,True,False
0,35,42,0,False,True,False
0,42,35,0,False,True,False
0,109,4,0,False,True,False
0,4,109,0,False,True,False
0,109,118,0,False,True,False
0,118,109,0,False,True,False
0,176,150,0,False,True,False
0,150,176,0,False,True,False
0,150,42,0,False,True,False
0,42,150,0,False,True,False
0,122,114,0,False,True,False
0,114,122,0,False,True,False
0,122,81,0,False,True,False
0,81,122,0,False,True,False
0,176,227,0,False,True,False
0,227,176,0,False,True,False
0,88,151,0,False,True,False
0,151,88,0,False,True,False
0,88,4,0,False,True,False
0,4,88,0,False,True,False
0,88,157,0,False,True,False
0,157,88,0,False,True,False
0,88,118,0,False,True,False
0,118,88,0,False,True,False
0,88,42,0,False,True,False
0,42,88,0,False,True,False
0,114,111,0,False,True,False
0,111,114,0,False,True,False
0,102,238,0,False,True,False
0,238,102,0,False,True,False
0,102,54,0,False,True,False
0,54,102,0,False,True,False
0,102,68,0,False,True,False
0,68,102,0,False,True,False
0,102,219,0,False,True,False
0,219,102,0,False,True,False
0,203,152,0,False,True,False
0,152,203,0,False,True,False
0,152,31,0,False,True,False
0,31,152,0,False,True,False
0,68,54,0,False,True,False
0,54,68,0,False,True,False
0,68,6,0,False,True,False
0,6,68,0,False,True,False
0,28,68,0,False,True,False
0,68,28,0,False,True,False
0,68,230,0,False,True,False
0,230,68,0,False,True,False
0,42,157,0,False,True,False
0,157,42,0,False,True,False
0,195,139,0,False,True,False
0,139,195,0,False,True,False
0,195,81,0,False,True,False
0,81,195,0,False,True,False
0,216,81,0,False,False,True
0,81,216,0,False,False,True
0,81,111,0,False,False,True
0,111,81,0,False,False,True
0,41,180,0,False,False,True
0,180,41,0,False,False,True
0,41,98,0,False,False,True
0,98,41,0,False,False,True
0,41,119,0,False,False,True
0,119,41,0,False,False,True
0,41,162,0,False,False,True
0,162,41,0,False,False,True
0,214,41,0,False,False,True
0,41,214,0,False,False,True
0,63,207,0,False,False,True
0,207,63,0,False,False,True
0,31,63,0,False,False,True
0,63,31,0,False,False,True
0,96,227,0,False,False,True
0,227,96,0,False,False,True
0,125,98,0,False,False,True
0,98,125,0,False,False,True
0,125,119,0,False,False,True
0,119,125,0,False,False,True
0,214,125,0,False,False,True
0,125,214,0,False,False,True
0,230,6,0,False,False,True
0,6,230,0,False,False,True
0,230,166,0,False,False,True
0,166,230,0,False,False,True
0,139,216,0,False,False,True
0,216,139,0,False,False,True
0,42,118,0,False,False,True
0,118,42,0,False,False,True
0,98,119,0,False,False,True
0,119,98,0,False,False,True
0,162,98,0,False,False,True
0,98,162,0,False,False,True
0,155,98,0,False,False,True
0,98,155,0,False,False,True
0,186,119,0,False,False,True
0,119,186,0,False,False,True
0,119,12,0,False,False,True
0,12,119,0,False,False,True
0,180,119,0,False,False,True
0,119,180,0,False,False,True
0,238,186,0,False,False,True
0,186,238,0,False,False,True
0,238,196,0,False,False,True
0,196,238,0,False,False,True
0,238,115,0,False,False,True
0,115,238,0,False,False,True
0,214,238,0,False,False,True
0,238,214,0,False,False,True
0,238,210,0,False,False,True
0,210,238,0,False,False,True
0,49,42,0,False,False,True
0,42,49,0,False,False,True
0,227,42,0,False,False,True
0,42,227,0,False,False,True
0,28,54,0,False,False,True
0,54,28,0,False,False,True
0,28,144,0,False,False,True
0,144,28,0,False,False,True
0,28,166,0,False,False,True
0,166,28,0,False,False,True
0,219,205,0,False,False,True
0,205,219,0,False,False,True
0,54,219,0,False,False,True
0,219,54,0,False,False,True
0,219,6,0,False,False,True
0,6,219,0,False,False,True
0,210,12,0,False,False,True
0,12,210,0,False,False,True
0,180,210,0,False,False,True
0,210,180,0,False,False,True
0,210,46,0,False,False,True
0,46,210,0,False,False,True
0,54,166,0,False,False,True
0,166,54,0,False,False,True
0,166,6,0,False,False,True
0,6,166,0,False,False,True
0,6,205,0,False,False,True
0,205,6,0,False,False,True
0,6,200,0,False,False,True
0,200,6,0,False,False,True
0,115,196,0,False,False,True
0,196,115,0,False,False,True
0,115,211,0,False,False,True
0,211,115,0,False,False,True
0,54,115,0,False,False,True
0,115,54,0,False,False,True
0,115,103,0,False,False,True
0,103,115,0,False,False,True
0,115,44,0,False,False,True
0,44,115,0,False,False,True
0,196,12,0,False,False,True
0,12,196,0,False,False,True
0,196,3,0,False,False,True
0,3,196,0,False,False,True
0,186,12,0,False,False,True
0,12,186,0,False,False,True
0,12,3,0,False,False,True
0,3,12,0,False,False,True
0,44,205,0,False,False,True
0,205,44,0,False,False,True
0,54,44,0,False,False,True
0,44,54,0,False,False,True
0,44,46,0,False,False,True
0,46,44,0,False,False,True
0,205,46,0,False,False,True
0,46,205,0,False,False,True
0,46,211,0,False,False,True
0,211,46,0,False,False,True
0,46,3,0,False,False,True
0,3,46,0,False,False,True
0,162,180,0,False,False,True
0,180,162,0,False,False,True
0,103,3,0,False,False,True
0,3,103,0,False,False,True
0,211,3,0,False,False,True
0,3,211,0,False,False,True
0,200,205,0,False,False,True
0,205,200,0,False,False,True
0,54,200,0,False,False,True
0,200,54,0,False,False,True
0,111,203,0,False,False,True
0,203,111,0,False,False,True
0,214,186,0,False,False,True
0,186,214,0,False,False,True
